Year,Semester,Instructor,Subj,Crse,A,B,C,D,F,W
2019,Spring,"Weisner, Kenneth",EWRT,D068A,7,4,0,0,0,2
2019,Spring,"Weisner, Kenneth",EWRT,D068B,0,0,1,0,0,0
2019,Spring,"Weisner, Kenneth",EWRT,D068C,0,0,0,1,0,0
2019,Spring,"Skager, Kristin",EWRT,D200,0,0,0,0,0,1
2019,Spring,"Quintero, Jesus",EWRT,D211,0,0,0,0,0,4
2019,Spring,"Dayharsh, Verna",EWRT,D211,0,0,0,0,0,5
2019,Spring,"Diehl, Mary",EWRT,D211,0,0,0,0,0,1
2019,Spring,"Frangos, Marie",EWRT,D211,0,0,0,0,0,1
2019,Spring,"Diehl, Mary",EWRT,D211,0,0,0,0,0,2
2019,Spring,"Kurth, Lita",EWRT,D211,0,0,0,0,0,3
2019,Spring,"Weisner, Kenneth",EWRT,D68AX,6,2,0,1,0,1
2019,Spring,"Lovell, Glenn",F/TV,D001,9,10,13,3,8,4
2019,Spring,"Tavernetti, Susan",F/TV,D001,15,25,8,1,3,5
2019,Spring,"Tavernetti, Susan",F/TV,D002A,17,14,7,3,4,7
2019,Spring,"Lovell, Glenn",F/TV,D002B,10,11,9,2,8,5
2019,Spring,"Losben, Joshua",F/TV,D006A,16,5,0,0,0,4
2019,Spring,"Gamburg, Thomas",F/TV,D006A,6,8,1,1,1,2
2019,Spring,"Gillette, Aimee",F/TV,D010,19,11,5,1,6,2
2019,Spring,"Grozeva, Milena",F/TV,D020,15,7,2,4,0,3
2019,Spring,"Gillette, Aimee",F/TV,D020,7,6,0,0,7,4
2019,Spring,"Irwin, Dennis",F/TV,D020,17,0,0,1,0,4
2019,Spring,"Gillette, Aimee",F/TV,D026,6,16,3,1,3,1
2019,Spring,"Irwin, Dennis",F/TV,D027,20,9,0,0,1,0
2019,Spring,"Grozeva, Milena",F/TV,D029,11,10,0,1,1,4
2019,Spring,"Tavernetti, Susan",F/TV,D02AH,0,0,1,0,0,0
2019,Spring,"Haack, Warren",F/TV,D031,16,1,1,0,2,0
2019,Spring,"Grozeva, Milena",F/TV,D039,21,8,0,0,0,0
2019,Spring,"Gillette, Aimee",F/TV,D056A,4,9,1,0,3,5
2019,Spring,"Gamburg, Thomas",F/TV,D060B,2,4,1,2,1,2
2019,Spring,"Gamburg, Thomas",F/TV,D060C,6,1,0,0,0,0
2019,Spring,"Losben, Joshua",F/TV,D064A,7,2,0,0,0,1
2019,Spring,"Losben, Joshua",F/TV,D064B,5,0,0,0,0,0
2019,Spring,"Losben, Joshua",F/TV,D064C,8,2,0,0,0,0
2019,Spring,"Dey, Teresa",F/TV,D069A,14,8,1,3,2,4
2019,Spring,"Dey, Teresa",F/TV,D071G,7,7,3,1,0,5
2019,Spring,"Dey, Teresa",F/TV,D071H,3,2,1,0,1,0
2019,Spring,"Dey, Teresa",F/TV,D072G,4,0,2,0,1,3
2019,Spring,"Dey, Teresa",F/TV,D072H,3,1,1,0,0,1
2019,Spring,"Dey, Teresa",F/TV,D072J,1,1,0,0,0,0
2019,Spring,"Dey, Teresa",F/TV,D075G,6,15,2,1,0,6
2019,Spring,"Dey, Teresa",F/TV,D078X,23,0,0,0,3,2
2019,Spring,"Hafid, Loubna",FREN,D001,11,1,2,2,0,6
2019,Spring,"Ortega Rocha, Maria De La Luz",FREN,D001,3,6,0,0,0,6
2019,Spring,"Fernandez, Purba",GEO,D001,12,5,7,1,4,6
2019,Spring,"Fernandez, Purba",GEO,D001,12,9,10,2,3,4
2019,Spring,"Dutt, Sohini",GEO,D001,22,16,9,0,1,1
2019,Spring,"Fernandez, Purba",GEO,D004,8,4,4,0,2,3
2019,Spring,"Dutt, Sohini",GEO,D010,35,8,3,0,2,1
2019,Spring,"Pena, Eileen",GEO,D010,44,1,0,0,0,2
2019,Spring,"Pena, Eileen",GEO,D010,39,3,3,0,1,2
2019,Spring,"Dileonardo, Christopher",GEOL,D010,12,4,1,0,2,5
2019,Spring,"Dileonardo, Christopher",GEOL,D010,3,16,2,0,4,1
2019,Spring,"Dileonardo, Christopher",GEOL,D020,19,12,2,1,2,6
2019,Spring,"Dileonardo, Christopher",GEOL,D020,11,6,2,0,7,4
2019,Spring,"Chiriaeva, Larissa",GERM,D002,7,4,2,1,1,3
2019,Spring,"Ahrends, Maike",GERM,D003,16,2,2,0,1,2
2019,Spring,"Stevens, Margaret",HIST,D003A,15,10,4,0,1,12
2019,Spring,"Jackman, Rashi",HIST,D003B,26,17,3,2,3,3
2019,Spring,"White, Wendy",HIST,D003C,8,3,1,0,8,11
2019,Spring,"Kline, Ben",HIST,D006A,44,32,8,0,5,5
2019,Spring,"Kline, Ben",HIST,D006B,28,10,3,0,8,2
2019,Spring,"Kline, Ben",HIST,D006C,19,12,7,1,4,3
2019,Spring,"Kline, Ben",HIST,D006C,24,14,7,0,3,2
2019,Spring,"Hamilton, Jessica",HIST,D016B,6,4,0,1,6,8
2019,Spring,"Pham, Mylinh",HIST,D017A,33,5,1,1,2,1
2019,Spring,"Cini, Carol",HIST,D017A,4,9,6,5,2,19
2019,Spring,"Mujal, Carlos",HIST,D017A,3,6,4,0,4,4
2019,Spring,"Cini, Carol",HIST,D017A,9,10,7,2,0,8
2019,Spring,"Cini, Carol",HIST,D017A,6,9,9,3,5,9
2019,Spring,"Nguyen, Hai",HIST,D017A,19,8,1,1,4,3
2019,Spring,"Mujal, Carlos",HIST,D017B,8,6,1,0,8,0
2019,Spring,"Pham, Mylinh",HIST,D017B,49,1,1,0,0,2
2019,Spring,"Ramsey, Raeann",HIST,D017B,10,10,2,1,4,4
2019,Spring,"Knittel, Gregory",HIST,D017B,78,20,5,1,1,3
2019,Spring,"Mujal, Carlos",HIST,D017B,21,13,5,3,3,1
2019,Spring,"Mujal, Carlos",HIST,D017C,5,16,4,2,6,1
2019,Spring,"Gerould, Alexander",HIST,D017C,15,22,22,1,17,6
2019,Spring,"Mujal, Carlos",HIST,D017C,12,26,3,6,6,1
2019,Spring,"Cini, Carol",HIST,D017C,4,10,11,1,5,12
2019,Spring,"Nguyen, Hai",HIST,D017C,8,2,0,0,7,8
2019,Spring,"Mujal, Carlos",HIST,D017C,32,6,3,2,4,0
2019,Spring,"Lewis, Julie",HIST,D018B,13,4,1,1,1,7
2019,Spring,"Choi, Soo",HIST,D019A,17,5,1,0,2,1
2019,Spring,"Hupp, Crystal",HIST,D054X,12,3,0,0,7,1
2019,Spring,"Kline, Ben",HIST,D06BH,1,0,0,0,0,0
2019,Spring,"Kline, Ben",HIST,D06CH,1,0,0,0,0,0
2019,Spring,"Kline, Ben",HIST,D06CH,2,0,0,0,0,0
2019,Spring,"Pham, Mylinh",HIST,D17AH,1,0,0,0,0,0
2019,Spring,"Cini, Carol",HIST,D17AH,2,0,0,0,0,0
2019,Spring,"Liechty, Barbara",HLTH,D021,29,5,2,0,2,1
2019,Spring,"Liechty, Barbara",HLTH,D021,27,3,2,1,1,3
2019,Spring,"Donahue, Mary",HLTH,D057A,12,1,1,0,1,2
2019,Spring,"Gupta, Nilu",HNDI,D003,25,2,0,0,0,0
2019,Spring,"Hassel, Patricia",HTEC,D050,0,0,0,0,0,7
2019,Spring,"Miramontes, Maureen",HTEC,D060A,13,9,3,1,3,5
2019,Spring,"Erickson, Susan",HTEC,D060A,39,14,7,4,16,10
2019,Spring,"Sherlekar, Sumedha",HTEC,D060H,25,9,2,0,0,5
2019,Spring,"Shurtliff, Roy",HTEC,D061,14,8,0,0,2,0
2019,Spring,"Miramontes, Maureen",HTEC,D064A,7,9,10,5,4,3
2019,Spring,"Lavin, Mary",HTEC,D064B,6,9,10,1,0,0
2019,Spring,"Miramontes, Maureen",HTEC,D068,2,0,0,0,0,0
2019,Spring,"Shurtliff, Roy",HTEC,D073,25,9,6,0,0,1
2019,Spring,"Shurtliff, Roy",HTEC,D074A,8,2,0,0,0,0
2019,Spring,"Rangwala, Sunita",HTEC,D076A,8,1,0,0,1,2
2019,Spring,"Miramontes, Maureen",HTEC,D077,0,0,0,0,0,0
2019,Spring,"Kwok, Winnie",HTEC,D084,2,3,4,1,0,4
2019,Spring,"Miller, Benjamin",HTEC,D084,6,6,0,0,0,5
2019,Spring,"Duong, Shinny",HTEC,D084A,8,11,4,0,0,9
2019,Spring,"Wagner, Deborah",HTEC,D085B,2,10,0,0,0,1
2019,Spring,"Cabayan, Sarah",HTEC,D085D,3,8,1,0,0,1
2019,Spring,"Miramontes, Maureen",HTEC,D094,8,8,3,0,0,0
2019,Spring,"Miramontes, Maureen",HTEC,D095A,4,1,0,0,0,0
2019,Spring,"Miramontes, Maureen",HTEC,D095B,5,10,1,0,0,0
2019,Spring,"Miramontes, Maureen",HTEC,D096A,4,1,0,0,0,0
2019,Spring,"Miramontes, Maureen",HTEC,D096D,2,0,0,0,0,0
2019,Spring,"Miramontes, Maureen",HTEC,D096F,3,0,0,0,0,0
2019,Spring,"Miramontes, Maureen",HTEC,D096G,0,0,0,0,0,0
2019,Spring,"Milano, Anthony",HTEC,D101A,0,0,0,0,0,0
2019,Spring,"Milano, Anthony",HTEC,D101A,0,0,0,0,0,0
2019,Spring,"Atwood, Kathryn",HTEC,D101C,0,0,0,0,0,0
2019,Spring,"Atwood, Kathryn",HTEC,D101H,0,0,0,0,0,0
2019,Spring,"Milano, Anthony",HTEC,D101L,0,0,0,0,0,0
2019,Spring,"Milano, Anthony",HTEC,D101L,0,0,0,0,0,1
2019,Spring,"Milano, Anthony",HTEC,D101M,0,0,0,0,0,0
2019,Spring,"Milano, Anthony",HTEC,D101M,0,0,0,0,0,0
2019,Spring,"Miramontes, Maureen",HTEC,D110,7,0,0,0,0,1
2019,Spring,"Buchner, Patricia",HTEC,D180,4,0,0,0,0,0
2019,Spring,"Buchner, Patricia",HTEC,D183,4,0,0,0,0,0
2019,Spring,"Buchner, Patricia",HTEC,D184,3,0,0,0,0,0
2019,Spring,"Buchner, Patricia",HTEC,D185,3,0,0,0,0,0
2019,Spring,"Glapion, Kevin",HUMA,D010,26,12,3,2,2,4
2019,Spring,"Jackler, Frances",HUMA,D010,12,5,7,2,2,7
2019,Spring,"Joplin, Natasha",HUMA,D010,13,15,11,3,8,4
2019,Spring,"Hernando, Herminio",HUMA,D010,38,1,0,1,4,2
2019,Spring,"Alexander, Robert",HUMA,D010,32,7,1,0,0,1
2019,Spring,"Hughes, Melinda",HUMA,D020,21,3,3,0,3,2
2019,Spring,"Wethington, Pauline",HUMA,D020,14,7,2,0,11,2
2019,Spring,"Hernando, Herminio",HUMA,D020,18,11,3,0,5,0
2019,Spring,"Woo, Shireen",HUMA,D030,27,3,0,0,0,4
2019,Spring,"Huynh, Ky-Duyen",HUMA,D030,24,7,3,0,2,0
2019,Spring,"Wethington, Pauline",HUMA,D030,27,7,3,0,1,1
2019,Spring,"Clinchard, Lori",HUMI,D001,50,8,5,2,3,4
2019,Spring,"White, Wendy",HUMI,D001,12,4,2,2,6,8
2019,Spring,"White, Wendy",HUMI,D001,9,5,8,1,8,7
2019,Spring,"Clinchard, Lori",HUMI,D001,51,14,12,12,11,4
2019,Spring,"Breiter, Salamander",HUMI,D001,24,6,3,0,3,0
2019,Spring,"Breiter, Salamander",HUMI,D001,1,3,3,0,0,1
2019,Spring,"Breiter, Salamander",HUMI,D001,56,14,6,2,6,4
2019,Spring,"Breiter, Salamander",HUMI,D001,47,12,8,2,5,4
2019,Spring,"Shaw, Janet",HUMI,D001,10,10,5,2,3,1
2019,Spring,"Elkan, Daniel",HUMI,D001,24,7,2,1,2,1
2019,Spring,"Rueda, Alysia",HUMI,D001,20,2,2,4,1,4
2019,Spring,"White, Wendy",HUMI,D001,14,4,2,3,6,3
2019,Spring,"Rueda, Alysia",HUMI,D001,14,5,0,3,5,2
2019,Spring,"Hoffman, Barbara",HUMI,D001,16,9,5,4,0,7
2019,Spring,"Clinchard, Lori",HUMI,D001H,2,0,0,0,0,0
2019,Spring,"Clinchard, Lori",HUMI,D001H,3,0,0,0,0,0
2019,Spring,"Breiter, Salamander",HUMI,D001H,1,0,0,0,0,0
2019,Spring,"Ramsey, Raeann",HUMI,D006,14,9,10,0,2,1
2019,Spring,"Galindo, Javier",HUMI,D009,21,5,4,1,1,1
2019,Spring,"Jung, Young",HUMI,D013,9,1,0,0,1,2
2019,Spring,"Berry, Leslie",HUMI,D016,39,1,0,1,0,1
2019,Spring,"Jackman, Rashi",HUMI,D020,13,3,3,2,2,3
2019,Spring,"Vinall, Kimberly",ICS,D002A,13,3,0,0,1,1
2019,Spring,"Neal, Veronica",ICS,D004,16,4,7,1,11,9
2019,Spring,"Lee, Mae",ICS,D004,14,14,9,0,1,7
2019,Spring,"Choi, Soo",ICS,D004,44,3,1,0,2,3
2019,Spring,"Neal, Veronica",ICS,D004,36,6,1,2,1,13
2019,Spring,"Coronado, Marc",ICS,D005,14,10,4,0,2,5
2019,Spring,"Cole, Constance",ICS,D005,1,4,6,3,1,1
2019,Spring,"Cadge-Moore, Catie",ICS,D005,18,6,0,0,0,1
2019,Spring,"Cadge-Moore, Catie",ICS,D005,22,7,0,2,2,2
2019,Spring,"Cadge-Moore, Catie",ICS,D005,21,3,2,0,0,3
2019,Spring,"Olsen, Nancy",ICS,D005,9,4,2,0,5,3
2019,Spring,"Chang, Michael",ICS,D007,9,5,4,1,0,2
2019,Spring,"Chang, Michael",ICS,D007,11,8,4,4,1,1
2019,Spring,"Chang, Michael",ICS,D007,7,5,4,3,4,0
2019,Spring,"Franks, Joel",ICS,D007,23,1,0,1,1,5
2019,Spring,"Franks, Joel",ICS,D007H,1,0,0,0,0,0
2019,Spring,"Lewis, Julie",ICS,D010,12,6,2,2,4,21
2019,Spring,"Lewis, Julie",ICS,D011,18,9,4,0,4,9
2019,Spring,"Hamilton, Jessica",ICS,D016B,3,3,0,0,5,2
2019,Spring,"Lewis, Julie",ICS,D018B,2,2,1,0,5,12
2019,Spring,"Blume, Cassandra",ICS,D019,7,3,1,0,4,0
2019,Spring,"Lee, Mae",ICS,D020,10,5,3,2,6,5
2019,Spring,"Lee, Mae",ICS,D022,5,7,4,2,12,10
2019,Spring,"Caparas, Francesca",ICS,D024,2,11,2,3,8,3
2019,Spring,"Kensler, Meghan",ICS,D029,13,4,5,1,4,7
2019,Spring,"Gamboa, Juan",ICS,D030,20,5,10,2,7,1
2019,Spring,"Gamboa, Juan",ICS,D030,15,14,16,1,6,2
2019,Spring,"Guevara, Jorge",ICS,D033,4,18,8,0,2,7
2019,Spring,"Coronado, Marc",ICS,D035,20,2,8,0,1,14
2019,Spring,"Olsen, Nancy",ICS,D045,11,3,3,1,10,7
2019,Spring,"Gamboa, Juan",ICS,D077X,1,0,0,0,0,0
2019,Spring,"Norte, Edmundo",ICS,D080W,1,0,0,0,0,0
2019,Spring,"Norte, Edmundo",ICS,D082X,0,0,0,0,0,0
2019,Spring,"Norte, Edmundo",ICS,D082X,3,0,0,0,0,0
2019,Spring,"Norte, Edmundo",ICS,D082X,2,0,0,0,0,0
2019,Spring,"Norte, Edmundo",ICS,D082Z,1,0,0,0,0,0
2019,Spring,"Neal, Veronica",INTL,D005,27,8,2,1,1,10
2019,Spring,"Lee, So Kam",INTL,D010,11,1,1,0,1,1
2019,Spring,"Lee, So Kam",INTL,D010,7,3,1,0,3,8
2019,Spring,"Jung, Young",INTL,D013,13,1,0,0,0,3
2019,Spring,"Choi, Soo",INTL,D019A,12,3,2,0,0,0
2019,Spring,"Neal, Veronica",INTL,D033,21,5,0,0,7,8
2019,Spring,"Ferrara, Diana",ITAL,D001,20,1,2,0,4,2
2019,Spring,"Xuan, Renshi",JAPN,D001,13,4,1,5,5,6
2019,Spring,"Yasutake, Kazuko",JAPN,D001,13,5,5,1,7,2
2019,Spring,"Mccormick, Yumi",JAPN,D001,22,6,2,1,2,3
2019,Spring,"Inaba, Chigusa",JAPN,D002,13,4,2,0,1,1
2019,Spring,"Xuan, Renshi",JAPN,D002,11,5,3,2,3,7
2019,Spring,"Inaba, Chigusa",JAPN,D003,25,9,1,1,1,2
2019,Spring,"Malatesta, Sunny",JOUR,D002,12,2,1,0,0,9
2019,Spring,"Dada, Farideh",JOUR,D002,10,4,2,0,1,7
2019,Spring,"McElroy, Gail",JOUR,D002,19,6,2,0,3,1
2019,Spring,"Dada, Farideh",JOUR,D002,4,11,5,0,2,6
2019,Spring,"Deck, Caecelia",JOUR,D021B,13,4,6,0,2,4
2019,Spring,"Deck, Caecelia",JOUR,D061A,5,2,3,0,1,2
2019,Spring,"Deck, Caecelia",JOUR,D061B,3,0,0,0,0,0
2019,Spring,"Deck, Caecelia",JOUR,D061C,3,0,0,0,0,0
2019,Spring,"Deck, Caecelia",JOUR,D062A,5,1,0,0,0,1
2019,Spring,"Deck, Caecelia",JOUR,D062A,1,1,0,0,0,1
2019,Spring,"Deck, Caecelia",JOUR,D062B,4,0,0,0,0,2
2019,Spring,"Deck, Caecelia",JOUR,D062B,2,0,0,0,1,2
2019,Spring,"Deck, Caecelia",JOUR,D062C,0,0,0,0,0,1
2019,Spring,"Deck, Caecelia",JOUR,D062D,2,0,0,0,0,0
2019,Spring,"Deck, Caecelia",JOUR,D062F,2,0,0,0,0,0
2019,Spring,"Deck, Caecelia",JOUR,D077W,1,0,0,0,0,0
2019,Spring,"McElroy, Gail",JOUR,D080,16,1,1,0,4,5
2019,Spring,"Donahue, Mary",KNES,D001A,5,0,1,0,2,13
2019,Spring,"Donahue, Mary",KNES,D001A,4,0,0,0,1,15
2019,Spring,"Catuiza, Rachel",KNES,D001B,7,3,0,0,0,0
2019,Spring,"May, Christian",KNES,D001B,3,1,1,0,2,4
2019,Spring,"Catuiza, Rachel",KNES,D001D,2,0,0,0,0,2
2019,Spring,"May, Christian",KNES,D002A,4,0,1,0,1,2
2019,Spring,"Catuiza, Rachel",KNES,D005A,14,7,1,0,1,4
2019,Spring,"Mattis, Nicholas",KNES,D005A,20,2,0,0,3,2
2019,Spring,"Catuiza, Rachel",KNES,D005B,4,1,0,0,0,2
2019,Spring,"Mattis, Nicholas",KNES,D005B,3,0,0,0,1,3
2019,Spring,"Rabbitt, Peter",KNES,D012D,7,0,0,0,0,1
2019,Spring,"Rabbitt, Peter",KNES,D012E,6,0,0,0,0,0
2019,Spring,"Hertler, David",KNES,D012G,23,4,1,0,2,2
2019,Spring,"Kragalott, Arden",KNES,D015C,7,2,0,0,1,2
2019,Spring,"Campion, Aidan",KNES,D015C,10,0,0,0,0,0
2019,Spring,"May, Christian",KNES,D015C,4,0,0,0,0,0
2019,Spring,"Guevara, Dawnis",KNES,D015E,7,0,4,0,0,2
2019,Spring,"Campion, Aidan",KNES,D015E,3,2,0,0,0,0
2019,Spring,"Kragalott, Arden",KNES,D016A,2,0,0,0,0,1
2019,Spring,"Kragalott, Arden",KNES,D016A,2,4,0,0,1,1
2019,Spring,"Campion, Aidan",KNES,D016A,0,1,0,0,0,1
2019,Spring,"Guevara, Dawnis",KNES,D019A,4,2,3,0,1,2
2019,Spring,"Johnson, Mark",KNES,D019A,9,3,2,0,0,0
2019,Spring,"May, Christian",KNES,D019A,7,0,2,0,1,3
2019,Spring,"Guevara, Dawnis",KNES,D019B,8,1,0,0,0,2
2019,Spring,"Johnson, Mark",KNES,D019D,7,1,0,0,0,0
2019,Spring,"Kragalott, Arden",KNES,D019D,5,0,0,0,0,1
2019,Spring,"Johnson, Mark",KNES,D019E,3,3,1,0,0,1
2019,Spring,"Kragalott, Arden",KNES,D019E,8,2,0,0,1,2
2019,Spring,"Kragalott, Arden",KNES,D019G,10,3,0,0,1,0
2019,Spring,"Campion, Aidan",KNES,D019G,1,0,0,0,0,0
2019,Spring,"Catuiza, Rachel",KNES,D01CX,1,4,0,0,0,1
2019,Spring,"Ghiasvand, Farzaneh",KNES,D022A,5,1,1,1,1,1
2019,Spring,"May, Christian",KNES,D022A,3,6,1,0,0,1
2019,Spring,"Simons, Kelly",KNES,D022B,12,1,0,1,0,0
2019,Spring,"Ghiasvand, Farzaneh",KNES,D022B,14,2,1,0,3,3
2019,Spring,"Simons, Kelly",KNES,D022D,9,0,0,0,1,1
2019,Spring,"May, Christian",KNES,D022D,5,3,0,0,0,1
2019,Spring,"Ghiasvand, Farzaneh",KNES,D022E,20,1,0,0,2,3
2019,Spring,"Hertler, David",KNES,D025A,25,2,2,0,0,1
2019,Spring,"Roesky, Richard",KNES,D025A,13,0,0,0,0,2
2019,Spring,"Roesky, Richard",KNES,D025B,2,0,0,0,1,0
2019,Spring,"Ghiasvand, Farzaneh",KNES,D026A,5,1,0,0,0,2
2019,Spring,"Simons, Kelly",KNES,D032A,12,1,0,0,0,1
2019,Spring,"Roesky, Richard",KNES,D032A,8,2,0,0,1,2
2019,Spring,"Simons, Kelly",KNES,D032B,2,0,0,0,0,1
2019,Spring,"Roesky, Richard",KNES,D032B,6,1,0,0,1,1
2019,Spring,"Simons, Kelly",KNES,D032C,3,0,0,0,0,0
2019,Spring,"Roesky, Richard",KNES,D032C,3,0,0,0,0,0
2019,Spring,"Johnson, Mark",KNES,D037E,10,0,2,0,2,1
2019,Spring,"Johnson, Mark",KNES,D037E,13,2,1,0,4,5
2019,Spring,"Johnson, Mark",KNES,D038A,6,1,1,0,0,0
2019,Spring,"Johnson, Mark",KNES,D038A,2,0,0,0,1,1
2019,Spring,"Johnson, Mark",KNES,D038B,2,0,0,0,0,0
2019,Spring,"Johnson, Mark",KNES,D038B,4,2,1,0,1,0
2019,Spring,"Johnson, Mark",KNES,D038C,1,0,0,0,0,1
2019,Spring,"Johnson, Mark",KNES,D038C,1,0,0,0,1,1
2019,Spring,"Johnson, Mark",KNES,D038D,2,0,0,0,0,0
2019,Spring,"Johnson, Mark",KNES,D038D,1,0,0,0,1,0
2019,Spring,"Kragalott, Arden",KNES,D045,17,9,6,1,6,2
2019,Spring,"Owiesny, Cheryl",KNES,D045,22,4,3,0,5,2
2019,Spring,"Kragalott, Arden",KNES,D045,17,10,5,1,4,4
2019,Spring,"Owiesny, Cheryl",KNES,D050A,7,5,3,1,4,3
2019,Spring,"Mattis, Nicholas",KNES,D052,23,0,0,0,4,2
2019,Spring,"Owiesny, Cheryl",KNES,D052,11,7,1,3,2,4
2019,Spring,"Altman, Danielle",KNES,D052,10,6,3,2,8,6
2019,Spring,"Kragalott, Arden",KNES,D053,11,8,3,2,4,1
2019,Spring,"Guevara, Dawnis",KNES,D054,11,4,2,0,18,4
2019,Spring,"Johnson, Mark",KNES,D05AX,15,4,1,0,1,2
2019,Spring,"Catuiza, Rachel",KNES,D05BX,4,0,0,0,0,0
2019,Spring,"Johnson, Mark",KNES,D05BX,7,1,0,1,0,0
2019,Spring,"Mattis, Nicholas",KNES,D06AX,11,0,0,0,0,1
2019,Spring,"Lee-Wheat, Coleen",KNES,D077X,3,1,0,0,0,0
2019,Spring,"Lee-Wheat, Coleen",KNES,D077Y,1,0,0,0,0,0
2019,Spring,"Owiesny, Cheryl",KNES,D09AX,17,4,3,4,6,3
2019,Spring,"Catuiza, Rachel",KNES,D11AX,13,5,0,0,0,2
2019,Spring,"Catuiza, Rachel",KNES,D11AX,11,6,1,0,0,1
2019,Spring,"Evans, Nancy",KNES,D11AX,15,1,0,0,0,1
2019,Spring,"Catuiza, Rachel",KNES,D15AX,9,1,0,0,0,3
2019,Spring,"Catuiza, Rachel",KNES,D15CX,2,0,0,0,0,0
2019,Spring,"Mattis, Nicholas",KNES,D15CX,7,1,0,0,0,0
2019,Spring,"Damjanovic, Jason",KNES,D15CX,15,3,0,0,0,1
2019,Spring,"Catuiza, Rachel",KNES,D15CX,6,1,1,0,0,1
2019,Spring,"Damjanovic, Jason",KNES,D15EX,19,1,0,0,0,2
2019,Spring,"Catuiza, Rachel",KNES,D15EX,1,1,0,1,1,3
2019,Spring,"Catuiza, Rachel",KNES,D15FX,4,0,0,2,0,1
2019,Spring,"Catuiza, Rachel",KNES,D16AX,4,1,0,0,0,1
2019,Spring,"Evans, Nancy",KNES,D16AX,8,0,0,0,0,0
2019,Spring,"Damjanovic, Jason",KNES,D19AX,18,2,0,0,0,0
2019,Spring,"Damjanovic, Jason",KNES,D19AX,10,1,0,0,0,1
2019,Spring,"Catuiza, Rachel",KNES,D19AX,5,0,1,0,1,2
2019,Spring,"Damjanovic, Jason",KNES,D19BX,7,0,0,0,0,0
2019,Spring,"Damjanovic, Jason",KNES,D19DX,3,0,0,0,0,0
2019,Spring,"Catuiza, Rachel",KNES,D19DX,1,0,1,0,0,1
2019,Spring,"Damjanovic, Jason",KNES,D19DX,2,1,0,0,0,0
2019,Spring,"Catuiza, Rachel",KNES,D19EX,3,0,0,0,0,2
2019,Spring,"Catuiza, Rachel",KNES,D19GX,6,0,0,0,0,2
2019,Spring,"Catuiza, Rachel",KNES,D19GX,2,0,0,0,0,2
2019,Spring,"Catuiza, Rachel",KNES,D19GX,1,4,0,0,0,0
2019,Spring,"Guevara, Dawnis",KNES,D19GX,6,5,0,0,0,0
2019,Spring,"Evans, Nancy",KNES,D19GX,6,1,0,0,0,1
2019,Spring,"Johnson, Mark",KNES,D22AX,10,2,3,0,0,1
2019,Spring,"Guevara, Dawnis",KNES,D22AX,20,1,1,0,2,1
2019,Spring,"Guevara, Dawnis",KNES,D22AX,6,2,0,0,0,0
2019,Spring,"Johnson, Mark",KNES,D22AX,7,1,0,0,1,2
2019,Spring,"Evans, Nancy",KNES,D22AX,15,0,0,0,1,0
2019,Spring,"Johnson, Mark",KNES,D22BX,14,1,2,0,0,0
2019,Spring,"Guevara, Dawnis",KNES,D22BX,10,4,1,0,0,4
2019,Spring,"Guevara, Dawnis",KNES,D22BX,6,6,3,0,1,3
2019,Spring,"Johnson, Mark",KNES,D22BX,8,2,0,0,0,0
2019,Spring,"Evans, Nancy",KNES,D22CX,11,0,0,0,0,2
2019,Spring,"Hertler, David",KNES,D25AX,13,3,0,0,0,2
2019,Spring,"Hertler, David",KNES,D25AX,10,2,0,0,0,1
2019,Spring,"Hertler, David",KNES,D25AX,19,2,1,0,0,0
2019,Spring,"Hertler, David",KNES,D25BX,1,1,0,0,0,1
2019,Spring,"Hertler, David",KNES,D25BX,2,0,0,0,0,1
2019,Spring,"Hertler, David",KNES,D25BX,4,1,0,0,0,0
2019,Spring,"Guevara, Dawnis",KNES,D26AX,11,2,2,1,0,3
2019,Spring,"Guevara, Dawnis",KNES,D26BX,1,0,0,0,0,0
2019,Spring,"Hertler, David",KNES,D31AX,24,1,0,0,0,1
2019,Spring,"Hertler, David",KNES,D31BX,15,0,0,0,0,0
2019,Spring,"Hertler, David",KNES,D31BX,7,0,0,0,1,1
2019,Spring,"Hertler, David",KNES,D31CX,9,0,0,0,0,0
2019,Spring,"Damjanovic, Jason",KNES,D36AX,29,2,0,1,0,2
2019,Spring,"Owiesny, Cheryl",KNES,D37AX,12,0,0,0,0,0
2019,Spring,"Owiesny, Cheryl",KNES,D37BX,4,0,0,0,1,0
2019,Spring,"Owiesny, Cheryl",KNES,D37CX,1,0,0,0,0,0
2019,Spring,"Owiesny, Cheryl",KNES,D37DX,1,0,0,0,0,0
2019,Spring,"Guevara, Dawnis",KNES,D39BX,15,1,1,0,1,0
2019,Spring,"Guevara, Dawnis",KNES,D39CX,2,1,0,0,1,0
2019,Spring,"Guevara, Dawnis",KNES,D39DX,5,0,0,0,0,0
2019,Spring,"Owiesny, Cheryl",KNES,D50AL,15,0,0,0,6,3
2019,Spring,"Lee, Yu",KORE,D001,17,10,1,0,0,0
2019,Spring,"Lee, Yu",KORE,D002,14,3,2,0,0,2
2019,Spring,"Lee, Yu",KORE,D002H,3,0,0,0,0,0
2019,Spring,"Lee, Yu",KORE,D003,30,2,1,0,0,0
2019,Spring,"Lee, Yu",KORE,D003H,8,2,0,0,0,0
2019,Spring,"Patel, Cathy",L S,D050,0,0,0,0,0,0
