Year,Semester,Instructor,Subj,Crse,A,B,C,D,F,W
2017,Spring,"Catuiza, Rachel",KNES,D19GX,6,0,0,0,0,0
2017,Spring,"Altman, Danielle",KNES,D22AX,8,3,0,0,2,2
2017,Spring,"Altman, Danielle",KNES,D22BX,10,4,0,1,1,0
2017,Spring,"Hertler, David",KNES,D25AX,16,1,0,0,0,1
2017,Spring,"Hertler, David",KNES,D25AX,13,1,0,0,0,2
2017,Spring,"Hertler, David",KNES,D25AX,16,1,0,0,0,3
2017,Spring,"Hertler, David",KNES,D25BX,5,1,0,0,0,0
2017,Spring,"Hertler, David",KNES,D25BX,4,0,0,0,0,0
2017,Spring,"Hertler, David",KNES,D25BX,9,3,0,0,0,1
2017,Spring,"Evans, Nancy",KNES,D26AX,15,1,0,0,1,2
2017,Spring,"Evans, Nancy",KNES,D26BX,9,0,0,0,0,0
2017,Spring,"Damjanovic, Jason",KNES,D36AX,32,0,1,0,0,0
2017,Spring,"Owiesny, Cheryl",KNES,D37AX,16,2,3,0,0,1
2017,Spring,"Owiesny, Cheryl",KNES,D37BX,8,0,0,0,1,0
2017,Spring,"Owiesny, Cheryl",KNES,D37CX,4,1,0,0,1,0
2017,Spring,"Owiesny, Cheryl",KNES,D37DX,2,0,0,0,0,0
2017,Spring,"Hertler, David",KNES,D50AL,9,2,0,0,0,2
2017,Spring,"Owiesny, Cheryl",KNES,D50AL,12,4,4,1,4,3
2017,Spring,"Ghiasvand, Farzaneh",KNES,D50AL,6,2,1,1,7,2
2017,Spring,"Choi, Hwaja",KORE,D001,21,6,2,1,0,3
2017,Spring,"Choi, Hwaja",KORE,D001,14,1,2,0,0,6
2017,Spring,"Lee, Yu",KORE,D002,22,4,2,0,0,2
2017,Spring,"Lee, Yu",KORE,D003,27,7,0,0,0,4
2017,Spring,"Swanner, Alexander",LIB,D001,22,0,1,1,0,3
2017,Spring,"Swanner, Alexander",LIB,D001,20,1,0,4,2,4
2017,Spring,"Swanner, Alexander",LIB,D053,15,0,1,0,2,2
2017,Spring,"Dubarry, Michele",LING,D001,7,12,8,2,7,7
2017,Spring,"Ranck, Lorrie",LRNA,D077,0,0,0,0,0,0
2017,Spring,"Valencia Suda, Kanako",LRNA,D096,0,0,0,0,0,0
2017,Spring,"Leonard, Amy",LRNA,D097,13,0,0,0,0,0
2017,Spring,"Ranck, Lorrie",LRNA,D098,0,0,0,0,0,0
2017,Spring,"Lai, Frances",MAND,D001,22,1,1,0,0,7
2017,Spring,"Juan, Shirley",MAND,D001,17,3,1,0,2,7
2017,Spring,"Liu, Hua-Fu",MAND,D002,39,1,0,0,1,1
2017,Spring,"Liu, Hua-Fu",MAND,D003,37,3,0,0,0,0
2017,Spring,"Schnittgrund, Xiaomei",MAND,D003,39,3,1,0,2,0
2017,Spring,"Liu, Hua-Fu",MAND,D006,48,1,0,0,0,2
2017,Spring,"Lam, Nhon",MASG,D050A,10,8,0,0,1,3
2017,Spring,"Lam, Nhon",MASG,D050A,11,5,0,2,3,3
2017,Spring,"Boulanger, Karen",MASG,D050D,24,2,0,0,1,1
2017,Spring,"Popovic, Ratka",MASG,D053,16,8,3,1,0,0
2017,Spring,"Lee-Wheat, Coleen",MASG,D054A,5,0,0,0,0,0
2017,Spring,"Lee-Wheat, Coleen",MASG,D055A,0,0,0,0,1,0
2017,Spring,"Lee-Wheat, Coleen",MASG,D055B,5,1,0,0,0,0
2017,Spring,"Lee-Wheat, Coleen",MASG,D056A,2,0,0,0,0,0
2017,Spring,"Lee-Wheat, Coleen",MASG,D056B,1,0,0,0,0,0
2017,Spring,"Kryliouk, Iaroslav",MATH,D001A,10,9,2,1,9,6
2017,Spring,"Shi, Kejian",MATH,D001A,3,2,12,0,8,8
2017,Spring,"Wilson, William",MATH,D001A,23,12,4,0,2,2
2017,Spring,"Ganeshalingam, Usha",MATH,D001A,13,11,5,4,6,1
2017,Spring,"Wilson, William",MATH,D001A,31,4,5,1,1,2
2017,Spring,"Khosravi, Mehrdad",MATH,D001A,11,4,6,6,5,9
2017,Spring,"Mosh, Farshod",MATH,D001A,9,3,3,7,4,3
2017,Spring,"Dhaliwal, Harmanpal",MATH,D001A,17,11,7,3,2,5
2017,Spring,"Lopez, Richard",MATH,D001A,11,7,7,4,4,8
2017,Spring,"Hansen, Richard",MATH,D001A,12,18,11,1,1,5
2017,Spring,"Bourgoub, Hassan",MATH,D001B,6,8,7,2,4,9
2017,Spring,"Moen, Loraine",MATH,D001B,14,9,8,5,2,2
2017,Spring,"Khosravi, Mehrdad",MATH,D001B,8,6,10,4,1,14
2017,Spring,"Shariatmadari, Reza",MATH,D001B,14,14,7,1,3,8
2017,Spring,"Lo, Bertrand",MATH,D001B,4,1,2,2,5,15
2017,Spring,"Guerrero, Salvador",MATH,D001B,6,8,11,3,2,9
2017,Spring,"Njinimbam, Edwin",MATH,D001B,6,12,5,0,1,15
2017,Spring,"Ison, Millia",MATH,D001B,9,8,3,4,7,10
2017,Spring,"Ison, Millia",MATH,D001B,10,12,8,2,5,6
2017,Spring,"Van Der Poel, Misako",MATH,D001B,2,6,12,0,3,3
2017,Spring,"Chadda, Amarjit",MATH,D001B,2,6,2,4,0,5
2017,Spring,"Judson, Zachary",MATH,D001C,2,12,4,4,4,4
2017,Spring,"Kryliouk, Iaroslav",MATH,D001C,14,11,5,1,1,8
2017,Spring,"Bloom, Roberta",MATH,D001C,12,7,7,3,3,11
2017,Spring,"Bourgoub, Hassan",MATH,D001C,7,5,8,2,3,6
2017,Spring,"Smith, Timothy",MATH,D001C,14,13,7,2,0,5
2017,Spring,"Van Der Poel, Misako",MATH,D001C,8,7,3,5,3,2
2017,Spring,"Peterson, Scott",MATH,D001C,2,8,6,4,11,6
2017,Spring,"Mosh, Farshod",MATH,D001C,7,6,5,2,1,2
2017,Spring,"Du, Jianbo",MATH,D001C,18,6,8,0,2,5
2017,Spring,"Bourgoub, Hassan",MATH,D001D,6,18,12,4,1,3
2017,Spring,"Shi, Kejian",MATH,D001D,12,5,6,1,3,8
2017,Spring,"Sadeghi-Hassanvand, Bijan",MATH,D001D,4,20,7,1,5,6
2017,Spring,"Vanniasegaram, Sithparran",MATH,D001D,36,5,0,0,0,3
2017,Spring,"Shi, Kejian",MATH,D002A,13,10,8,3,2,3
2017,Spring,"Mosh, Farshod",MATH,D002A,8,6,2,4,0,2
2017,Spring,"Peterson, Scott",MATH,D002A,5,14,12,1,3,6
2017,Spring,"Njinimbam, Edwin",MATH,D002A,6,12,13,2,1,7
2017,Spring,"Khosravi, Mehrdad",MATH,D002B,9,13,6,3,3,12
2017,Spring,"Du, Jianbo",MATH,D002B,11,13,15,2,1,1
2017,Spring,"Mosh, Farshod",MATH,D002B,14,4,14,3,0,5
2017,Spring,"Nguyen, Hung",MATH,D010,6,6,1,4,4,7
2017,Spring,"Tran, Danny",MATH,D010,10,10,7,4,3,4
2017,Spring,"Nguyen, Hung",MATH,D010,4,8,7,4,3,6
2017,Spring,"Tran, Danny",MATH,D010,5,7,11,3,4,9
2017,Spring,"Desilets, Lenore",MATH,D010,6,4,7,10,0,6
2017,Spring,"Mazmanyan, Lilit",MATH,D010,14,9,7,1,0,8
2017,Spring,"Lien, Amanda",MATH,D010,6,7,5,7,3,2
2017,Spring,"Bloom, Roberta",MATH,D010,5,5,12,0,5,9
2017,Spring,"Desilets, Lenore",MATH,D010,6,9,5,9,0,6
2017,Spring,"Bourgoub, Hassan",MATH,D010,2,2,5,0,1,7
2017,Spring,"Mesh, Lisa",MATH,D010,13,11,8,4,3,2
2017,Spring,"Bensidi, Nadia",MATH,D010,8,11,10,2,1,4
2017,Spring,"Mesh, Lisa",MATH,D010,18,11,5,1,3,4
2017,Spring,"Lane, Leah",MATH,D010,11,7,9,3,6,6
2017,Spring,"Yu, Jian",MATH,D010,14,18,0,3,1,5
2017,Spring,"Ramsey, Robert",MATH,D010,6,17,14,4,5,1
2017,Spring,"Plum, Kathryn",MATH,D010,7,7,12,3,1,7
2017,Spring,"Kapur, Renuka",MATH,D010,6,8,6,3,3,2
2017,Spring,"Yu, Jian",MATH,D010,12,8,8,0,5,3
2017,Spring,"Halloran, Mary",MATH,D010,9,9,5,0,5,7
2017,Spring,"Lane, Leah",MATH,D010,11,4,7,3,9,8
2017,Spring,"Plum, Kathryn",MATH,D010,7,12,7,1,1,6
2017,Spring,"Geraghty, Maurice",MATH,D010,16,12,9,0,0,0
2017,Spring,"Lane, Leah",MATH,D010,8,7,13,2,4,5
2017,Spring,"Dhaliwal, Harmanpal",MATH,D010,6,11,16,11,14,9
2017,Spring,"Ky, Teck",MATH,D010,15,26,3,1,0,2
2017,Spring,"Markus, Lisa",MATH,D010,0,0,2,0,1,6
2017,Spring,"Zapata, Elizabeth",MATH,D010,8,7,0,0,1,2
2017,Spring,"Markus, Lisa",MATH,D010,5,6,11,1,4,7
2017,Spring,"Ky, Teck",MATH,D010,10,19,1,0,4,4
2017,Spring,"Fischer, Rani",MATH,D010,4,15,13,4,0,1
2017,Spring,"Rashid, Nahrin",MATH,D010,3,8,8,3,8,3
2017,Spring,"Balm, Cheryl",MATH,D010,3,8,11,6,4,1
2017,Spring,"Geraghty, Maurice",MATH,D010,3,13,16,0,0,2
2017,Spring,"Tran, Danny",MATH,D010H,2,0,0,0,0,0
2017,Spring,"Tran, Danny",MATH,D010H,2,0,0,0,0,0
2017,Spring,"Geraghty, Maurice",MATH,D010H,2,0,0,0,0,0
2017,Spring,"Bloom, Roberta",MATH,D011,4,3,4,1,2,9
2017,Spring,"Shi, Kejian",MATH,D011,2,1,2,1,0,3
2017,Spring,"Lundstrom, Kelly",MATH,D011,4,6,4,4,3,6
2017,Spring,"Nguyen, Duc",MATH,D011,8,8,6,1,9,5
2017,Spring,"Danilova, Nina",MATH,D012,2,5,6,0,0,2
2017,Spring,"Mazmanyan, Lilit",MATH,D012,13,11,2,0,1,0
2017,Spring,"Yayli, Gul",MATH,D012,22,11,6,2,2,0
2017,Spring,"Kifer, Curtis",MATH,D012,12,7,3,3,3,7
2017,Spring,"Smith, Timothy",MATH,D012,9,7,5,4,3,6
2017,Spring,"Phelps, Andrew",MATH,D012,3,6,2,0,0,0
2017,Spring,"Yayli, Gul",MATH,D012,15,9,7,2,3,3
2017,Spring,"Von Brzeski, Vadim",MATH,D012,9,9,11,3,6,2
2017,Spring,"Balm, Cheryl",MATH,D017,0,6,4,2,1,2
2017,Spring,"Geraghty, Maurice",MATH,D017,10,11,5,0,1,3
2017,Spring,"Khosravi, Mehrdad",MATH,D01AH,4,0,1,0,0,0
2017,Spring,"Khosravi, Mehrdad",MATH,D01BH,2,0,0,0,0,0
2017,Spring,"Judson, Zachary",MATH,D01CH,2,0,1,0,0,0
2017,Spring,"Howard, Wyatt",MATH,D022,14,10,12,4,4,1
2017,Spring,"Dhaliwal, Harmanpal",MATH,D022,23,7,4,0,2,1
2017,Spring,"Dhaliwal, Harmanpal",MATH,D022,19,10,7,0,0,4
2017,Spring,"Bourgoub, Hassan",MATH,D041,2,6,4,3,3,6
2017,Spring,"Mesh, Lisa",MATH,D041,6,16,8,2,1,9
2017,Spring,"Yershova, Mariya",MATH,D041,7,6,5,0,5,11
2017,Spring,"Lien, Amanda",MATH,D041,17,9,6,2,4,3
2017,Spring,"Lien, Amanda",MATH,D041,6,16,3,3,4,6
2017,Spring,"Khosravi, Mehrdad",MATH,D041,7,6,8,3,7,7
2017,Spring,"Krestas, George",MATH,D041,2,0,1,7,0,3
2017,Spring,"Krestas, George",MATH,D041,1,2,2,5,8,9
2017,Spring,"Shah, Hemendra",MATH,D041,2,4,6,0,9,9
2017,Spring,"Janak, Nirmala",MATH,D041,14,2,11,1,4,9
2017,Spring,"Parrish, Joan",MATH,D041,2,6,8,2,8,9
2017,Spring,"Krestas, George",MATH,D041,2,3,1,4,1,9
2017,Spring,"Parrish, Joan",MATH,D041,3,8,6,1,3,8
2017,Spring,"De Vogelaere, Charles",MATH,D041,9,7,12,2,2,4
2017,Spring,"Chakravarthy, Gayathri",MATH,D042,8,11,6,2,3,5
2017,Spring,"Lo, Bertrand",MATH,D042,2,3,6,2,8,14
2017,Spring,"Delgado, Ricardo",MATH,D042,27,4,2,0,1,3
2017,Spring,"Chakravarthy, Gayathri",MATH,D042,10,8,5,2,1,3
2017,Spring,"Lo, Bertrand",MATH,D042,4,3,3,3,5,8
2017,Spring,"Mailhot, James",MATH,D042,3,7,11,4,3,6
2017,Spring,"Lopez, Richard",MATH,D042,5,13,7,4,3,10
2017,Spring,"Lopez, Richard",MATH,D042,11,5,7,0,5,5
2017,Spring,"Shah, Hemendra",MATH,D042,3,2,0,0,6,17
2017,Spring,"Halloran, Mary",MATH,D042,14,10,6,3,1,3
2017,Spring,"Rashid, Nahrin",MATH,D043,17,13,4,1,3,0
2017,Spring,"Kryliouk, Iaroslav",MATH,D043,13,7,5,2,3,2
2017,Spring,"Njinimbam, Edwin",MATH,D043,2,3,4,0,4,2
2017,Spring,"Njinimbam, Edwin",MATH,D043,4,8,8,1,2,2
2017,Spring,"Tran, Danny",MATH,D043,9,7,6,8,4,2
2017,Spring,"Krestas, George",MATH,D043,9,8,0,7,4,6
2017,Spring,"Mosh, Farshod",MATH,D043,8,5,8,0,0,1
2017,Spring,"Zhang, Linlin",MATH,D043,13,13,6,1,3,2
2017,Spring,"Zhang, Linlin",MATH,D043,20,11,6,1,0,1
2017,Spring,"Mailhot, James",MATH,D046,3,8,6,2,1,4
2017,Spring,"Stachnick, Gregory",MATH,D114,5,9,10,2,3,9
2017,Spring,"Moen, Loraine",MATH,D114,2,4,5,9,8,9
2017,Spring,"Njinimbam, Edwin",MATH,D114,3,5,12,0,5,6
2017,Spring,"Stachnick, Gregory",MATH,D114,7,9,8,5,2,7
2017,Spring,"Moen, Loraine",MATH,D114,5,1,3,4,9,7
2017,Spring,"Arabhi, Sundararajan",MATH,D114,3,1,4,2,9,5
2017,Spring,"Chakravarthy, Gayathri",MATH,D114,3,6,5,3,0,0
2017,Spring,"Desilets, Lenore",MATH,D114,5,4,4,7,0,2
2017,Spring,"Arabhi, Sundararajan",MATH,D114,9,4,1,0,7,9
2017,Spring,"Au, Hai",MATH,D114,1,1,4,2,10,1
2017,Spring,"Au, Hai",MATH,D114,5,5,3,3,3,2
2017,Spring,"Kryliouk, Iaroslav",MATH,D114,1,11,5,2,7,4
2017,Spring,"Shariatmadari, Reza",MATH,D114,5,6,5,3,8,5
2017,Spring,"Headley, Stephen",MATH,D114,6,1,11,4,2,7
2017,Spring,"Ison, Millia",MATH,D114,7,8,4,2,11,5
2017,Spring,"Wheeler, Daniel",MATH,D114,4,8,13,1,2,5
2017,Spring,"Abb, William",MATH,D114,7,8,12,1,0,2
2017,Spring,"Chakravarthy, Gayathri",MATH,D114,5,7,9,2,1,6
2017,Spring,"Wheeler, Daniel",MATH,D114,5,1,8,1,11,7
2017,Spring,"Rezvani, Mohamad",MATH,D114,5,4,3,3,6,4
2017,Spring,"Lam, Connie",MATH,D114,3,7,6,2,9,8
2017,Spring,"Guerrero, Salvador",MATH,D114,4,7,6,5,2,6
2017,Spring,"Abb, William",MATH,D114,10,9,9,2,2,2
2017,Spring,"Rudolf, Howard",MATH,D114,2,3,6,2,6,13
2017,Spring,"Hansen, Joel",MATH,D114,1,2,4,2,9,8
2017,Spring,"Rudolf, Howard",MATH,D114,4,3,3,0,0,5
2017,Spring,"Ganeshalingam, Usha",MATH,D114,6,11,10,1,1,1
2017,Spring,"Howard, Wyatt",MATH,D114,5,7,6,3,7,1
2017,Spring,"Lundstrom, Kelly",MATH,D210,3,4,3,2,10,4
2017,Spring,"Lundstrom, Kelly",MATH,D210,1,3,7,1,12,2
2017,Spring,"Phelps, Andrew",MATH,D210,4,6,6,4,1,5
2017,Spring,"Janak, Nirmala",MATH,D210,4,3,6,1,4,5
2017,Spring,"Zapata, Elizabeth",MATH,D210,6,5,6,1,5,7
2017,Spring,"Ghori, Abdul",MATH,D210,5,10,5,0,10,3
2017,Spring,"Ghori, Abdul",MATH,D210,8,10,5,0,7,0
2017,Spring,"Lam, Connie",MATH,D210,8,4,2,4,6,1
2017,Spring,"Delgado, Ricardo",MATH,D210,11,8,3,0,0,2
2017,Spring,"Shukla, Neelam",MATH,D212,4,6,9,0,4,4
2017,Spring,"Howard, Wyatt",MATH,D212,5,6,9,1,12,4
2017,Spring,"Shukla, Neelam",MATH,D212,6,7,5,0,7,6
2017,Spring,"Rashid, Nahrin",MATH,D212,1,2,6,3,10,5
2017,Spring,"Yershova, Mariya",MATH,D212,4,4,1,0,6,1
2017,Spring,"Jain, Nanda",MATH,D212,5,9,9,2,6,3
2017,Spring,"Ison, Millia",MATH,D212,2,3,3,2,12,3
2017,Spring,"Jain, Nanda",MATH,D212,3,3,8,0,13,3
2017,Spring,"Lu, Ning",MATH,D212,3,11,3,2,4,5
2017,Spring,"Nicoletti, Ronald",MATH,D212,15,5,3,1,3,1
2017,Spring,"Ison, Millia",MATH,D212,8,5,7,3,7,2
2017,Spring,"Gawbill, Janet",MATH,D212,16,6,2,1,2,2
2017,Spring,"Sales, Parviz",MATH,D212,3,6,5,5,7,5
2017,Spring,"Hansen, Joel",MATH,D212,2,2,2,4,8,5
2017,Spring,"Yayli, Gul",MATH,D212,12,13,5,1,5,7
2017,Spring,"Tsuji, Christie",MATH,D212,2,6,7,1,17,1
2017,Spring,"Sales, Parviz",MATH,D212,11,4,4,1,2,5
2017,Spring,"Plum, Kathryn",MATH,D212,5,7,5,1,5,8
2017,Spring,"Judson, Zachary",MATH,D212,0,6,11,4,7,5
2017,Spring,"Ramsey, Robert",MATH,D212,2,10,9,4,2,4
2017,Spring,"Tran, Danny",MATH,D243,9,7,6,9,4,2
2017,Spring,"Mullens, Terrence",MET,D010,7,8,7,1,0,0
2017,Spring,"Mullens, Terrence",MET,D010,9,7,4,1,0,2
2017,Spring,"James, Bridget",MET,D010,29,12,3,0,2,2
2017,Spring,"Mullens, Terrence",MET,D010L,8,6,5,0,1,2
2017,Spring,"Mullens, Terrence",MET,D010L,18,3,1,0,0,0
2017,Spring,"Mitchell, George",MUSI,D001A,7,14,7,1,3,5
2017,Spring,"Mitchell, George",MUSI,D001A,4,6,2,1,4,5
2017,Spring,"Tayerle, Loren",MUSI,D001A,11,2,1,0,4,2
2017,Spring,"Tayerle, Loren",MUSI,D001A,26,3,7,1,8,9
2017,Spring,"Farrington, Robert",MUSI,D001B,4,5,9,4,12,13
2017,Spring,"Setziol, Paul",MUSI,D003C,11,5,5,4,0,0
2017,Spring,"Setziol, Paul",MUSI,D004C,6,10,5,0,0,0
2017,Spring,"Mitchell, George",MUSI,D008,8,6,0,0,1,4
2017,Spring,"Schneider, James",MUSI,D009A,6,2,1,0,0,4
2017,Spring,"Schneider, James",MUSI,D009B,5,0,0,0,0,0
2017,Spring,"Schneider, James",MUSI,D009C,1,0,0,0,0,1
2017,Spring,"Dunn, Ronald",MUSI,D010A,9,4,2,0,5,5
2017,Spring,"Thomsen, John",MUSI,D012A,14,1,0,1,5,3
2017,Spring,"Hicks, Gail",MUSI,D012A,6,2,0,0,1,0
2017,Spring,"Hicks, Gail",MUSI,D012A,7,0,2,0,3,3
2017,Spring,"Thomsen, John",MUSI,D012B,4,0,0,0,0,0
2017,Spring,"Hicks, Gail",MUSI,D012B,2,3,0,0,1,0
2017,Spring,"Hicks, Gail",MUSI,D012B,8,0,0,0,0,0
2017,Spring,"Thomsen, John",MUSI,D012C,10,0,0,0,0,0
2017,Spring,"Hicks, Gail",MUSI,D012C,2,0,0,0,0,1
2017,Spring,"Glasman, Ilan",MUSI,D013A,7,3,1,1,0,1
2017,Spring,"Glasman, Ilan",MUSI,D013A,6,2,0,0,2,2
2017,Spring,"Glasman, Ilan",MUSI,D013B,5,0,1,0,0,0
2017,Spring,"Glasman, Ilan",MUSI,D013B,8,0,0,0,0,1
2017,Spring,"Glasman, Ilan",MUSI,D013C,2,0,0,0,0,0
2017,Spring,"Glasman, Ilan",MUSI,D013C,1,0,0,0,0,1
2017,Spring,"Dunn, Ronald",MUSI,D014A,5,1,2,1,0,4
2017,Spring,"Dunn, Ronald",MUSI,D014B,4,0,0,0,0,0
2017,Spring,"Dunn, Ronald",MUSI,D016A,6,3,2,1,0,2
2017,Spring,"Dunn, Ronald",MUSI,D016B,4,0,0,0,1,1
2017,Spring,"Thomsen, John",MUSI,D018A,2,0,0,0,0,0
2017,Spring,"Thomsen, John",MUSI,D018B,1,0,0,0,0,0
2017,Spring,"Thomsen, John",MUSI,D018C,1,0,0,0,0,0
2017,Spring,"Glasman, Ilan",MUSI,D020,29,0,0,0,0,5
2017,Spring,"Glasman, Ilan",MUSI,D021,19,0,0,0,0,1
2017,Spring,"Dunn, Ronald",MUSI,D025,2,0,0,0,0,0
2017,Spring,"Dunn, Ronald",MUSI,D025,2,0,0,0,0,0
2017,Spring,"Dunn, Ronald",MUSI,D025,0,1,0,0,0,0
2017,Spring,"Dunn, Ronald",MUSI,D025,1,0,0,0,0,0
2017,Spring,"Tayerle, Loren",MUSI,D031,23,0,0,0,0,1
2017,Spring,"Russell, John",MUSI,D034,9,0,0,0,0,1
2017,Spring,"Russell, John",MUSI,D042,12,1,2,1,0,0
2017,Spring,"Setziol, Paul",MUSI,D044A,10,3,1,0,0,0
2017,Spring,"Russell, John",MUSI,D045,5,1,0,0,0,1
2017,Spring,"Russell, John",MUSI,D048A,4,2,1,0,0,1
2017,Spring,"Russell, John",MUSI,D048B,5,0,1,0,0,2
2017,Spring,"Russell, John",MUSI,D048C,4,0,0,0,0,0
2017,Spring,"Mitchell, George",MUSI,D051,11,3,2,1,3,7
2017,Spring,"Glasman, Ilan",MUSI,D077,2,0,0,0,0,0
2017,Spring,"Dunn, Ronald",MUSI,D077,1,0,0,0,0,0
2017,Spring,"Rowe, Silvinita",NURS,D050,0,0,0,0,0,4
2017,Spring,"Miskin, Predrag",NURS,D050,0,0,0,0,0,11
2017,Spring,"Clavijo, Judith",NURS,D077X,0,0,0,0,0,0
2017,Spring,"Beaver, Jennifer",NURS,D081,3,11,0,0,4,2
2017,Spring,"Beaver, Jennifer",NURS,D081L,0,0,0,0,0,1
2017,Spring,"Lawson-Gill, Elizabeth",NURS,D081L,0,0,0,0,0,1
2017,Spring,"Clavijo, Judith",NURS,D081P,2,12,4,2,0,4
2017,Spring,"Nicklas, Hannah",NURS,D082,7,9,0,0,1,1
2017,Spring,"Nicklas, Hannah",NURS,D082L,0,0,0,0,0,0
2017,Spring,"Diaz, Mary",NURS,D082L,0,0,0,0,0,1
2017,Spring,"Clavijo, Judith",NURS,D082P,2,11,4,1,0,0
2017,Spring,"Libova, Olga",NURS,D083,2,7,0,0,0,0
2017,Spring,"Libova, Olga",NURS,D083,8,1,0,0,0,0
2017,Spring,"Hrycyk, Catherine",NURS,D083A,4,5,0,0,0,0
2017,Spring,"Hrycyk, Catherine",NURS,D083A,2,7,0,0,0,0
2017,Spring,"Libova, Olga",NURS,D083L,0,0,0,0,0,0
2017,Spring,"Libova, Olga",NURS,D083L,0,0,0,0,0,0
2017,Spring,"Hrycyk, Catherine",NURS,D083P,2,13,2,0,0,0
2017,Spring,"Cozzens, Sherri",NURS,D084,8,1,0,0,0,0
2017,Spring,"Williams, Patricia",NURS,D084C,7,1,1,0,0,0
2017,Spring,"Cozzens, Sherri",NURS,D084L,0,0,0,0,0,0
2017,Spring,"Smolin, Jessie",NURS,D084L,0,0,0,0,0,0
2017,Spring,"Miskin, Predrag",NURS,D085,7,1,0,0,0,0
2017,Spring,"Miskin, Predrag",NURS,D085,8,1,0,0,0,0
2017,Spring,"Sherwood, Rebecca",NURS,D085A,5,4,0,0,1,0
2017,Spring,"Sherwood, Rebecca",NURS,D085A,2,6,0,0,0,0
2017,Spring,"Miskin, Predrag",NURS,D085L,0,0,0,0,0,0
2017,Spring,"Miskin, Predrag",NURS,D085L,0,0,0,0,0,0
2017,Spring,"Williams, Patricia",NURS,D086,9,11,0,0,0,0
2017,Spring,"Williams, Patricia",NURS,D086L,0,0,0,0,0,0
2017,Spring,"Castro, Julie",NURS,D086L,0,0,0,0,0,0
2017,Spring,"Clavijo, Judith",NURS,D151,0,0,0,0,0,0
2017,Spring,"Clavijo, Judith",NURS,D152,0,0,0,0,0,0
2017,Spring,"Clavijo, Judith",NURS,D153,0,0,0,0,0,0
2017,Spring,"Clavijo, Judith",NURS,D154,0,0,0,0,0,0
2017,Spring,"Hrycyk, Catherine",NURS,D83AL,0,0,0,0,0,0
2017,Spring,"Hrycyk, Catherine",NURS,D83AL,0,0,0,0,0,0
2017,Spring,"Hrycyk, Catherine",NURS,D83PL,0,0,0,0,0,0
2017,Spring,"Sherwood, Rebecca",NURS,D85AL,0,0,0,0,0,0
2017,Spring,"Sherwood, Rebecca",NURS,D85AL,0,0,0,0,0,0
2017,Spring,"Wright, Diana",NUTR,D010,10,9,6,4,4,5
2017,Spring,"Wright, Diana",NUTR,D010,12,13,8,0,2,7
2017,Spring,"Knoblaugh, Karen",NUTR,D010,4,6,8,7,11,5
2017,Spring,"Acker, Georgia",NUTR,D010,21,14,6,1,1,0
2017,Spring,"Acker, Georgia",NUTR,D010,17,12,4,2,3,2
2017,Spring,"Knoblaugh, Karen",NUTR,D010,1,11,5,2,5,2
2017,Spring,"King, Juliana",NUTR,D010,16,9,5,1,0,5
2017,Spring,"Miller, Anne",NUTR,D010,5,6,3,1,5,13
2017,Spring,"Miller, Anne",NUTR,D010,6,6,8,1,7,10
2017,Spring,"Liechty, Barbara",NUTR,D010,19,6,4,0,4,4
2017,Spring,"Campbell, Alison",NUTR,D010,6,11,5,1,6,6
2017,Spring,"Campbell, Alison",NUTR,D010,5,6,3,5,13,7
2017,Spring,"Acker, Georgia",NUTR,D062,11,3,2,1,4,4
2017,Spring,"Miller, Anne",NUTR,D062G,11,7,3,0,5,6
2017,Spring,"Codera, Burt",P E,D032H,37,0,0,0,2,3
2017,Spring,"Santos, Anthony",P E,D032I,6,0,0,0,0,1
2017,Spring,"Santos, Anthony",P E,D032I,24,0,0,0,0,3
2017,Spring,"Allen, Michael",P E,D032K,1,0,0,0,0,0
2017,Spring,"Damjanovic, Jason",P E,D032K,1,0,0,0,0,0
2017,Spring,"Damjanovic, Jason",P E,D032K,17,0,0,0,0,0
2017,Spring,"Guevara, Dawnis",P E,D032L,18,1,0,0,3,0
2017,Spring,"Guevara, Dawnis",P E,D032L,1,0,0,0,1,0
2017,Spring,"Johnson, Mark",P E,D032M,35,14,1,0,0,6
2017,Spring,"Johnson, Mark",P E,D032M,3,0,0,0,0,0
2017,Spring,"Owiesny, Cheryl",P E,D032S,5,0,0,0,0,0
2017,Spring,"Owiesny, Cheryl",P E,D032S,6,1,1,0,1,1
2017,Spring,"Altman, Danielle",P E,D045X,9,0,0,0,0,1
2017,Spring,"Altman, Danielle",P E,D045X,14,0,0,0,1,0
2017,Spring,"Cornell, Raymond",P E,D046X,45,0,0,0,0,0
2017,Spring,"Mattis, Nicholas",P E,D046X,16,0,0,0,0,0
2017,Spring,"Allen, Michael",P E,D04XX,11,4,0,0,0,2
2017,Spring,"Allen, Michael",P E,D04XX,2,0,0,0,0,0
2017,Spring,"Altman, Danielle",P E,D32JX,13,0,0,0,1,0
2017,Spring,"Altman, Danielle",P E,D32JX,9,0,0,0,1,0
2017,Spring,"Landefeld, Mark",P E,D38WX,7,0,0,0,0,0
2017,Spring,"Landefeld, Mark",P E,D38WX,8,0,0,0,0,0
2017,Spring,"Raich, Erick",P E,D47MX,33,0,0,0,0,1
2017,Spring,"Raich, Erick",P E,D47MX,2,0,0,0,0,0
2017,Spring,"Kravets, Megan",P E,D47WX,7,0,0,0,0,2
2017,Spring,"Kravets, Megan",P E,D47WX,2,0,0,0,0,0
