Year,Semester,Instructor,Subj,Crse,A,B,C,D,F,W
2016,Spring,"Roesky, Richard",P E,D026A,10,0,0,0,1,3
2016,Spring,"Donahue, Mary",P E,D026A,8,0,0,0,2,13
2016,Spring,"Donahue, Mary",P E,D026A,3,3,0,0,0,13
2016,Spring,"Roesky, Richard",P E,D026B,13,0,0,0,1,2
2016,Spring,"May, Christian",P E,D026B,15,4,0,0,2,4
2016,Spring,"Roesky, Richard",P E,D026C,8,1,0,0,0,0
2016,Spring,"Roesky, Richard",P E,D026D,7,0,1,0,0,1
2016,Spring,"Evans, Nancy",P E,D02PX,13,3,1,0,1,4
2016,Spring,"Evans, Nancy",P E,D02TX,9,0,0,0,0,0
2016,Spring,"Kragalott, Arden",P E,D030,15,17,5,3,3,2
2016,Spring,"Owiesny, Cheryl",P E,D030,11,9,6,1,7,7
2016,Spring,"Santos, Anthony",P E,D032H,43,0,1,0,3,5
2016,Spring,"Santos, Anthony",P E,D032H,7,0,2,0,0,2
2016,Spring,"Santos, Anthony",P E,D032I,3,0,0,0,0,2
2016,Spring,"Santos, Anthony",P E,D032I,33,0,0,0,2,2
2016,Spring,"Hankins, Megan",P E,D032K,5,0,0,0,0,0
2016,Spring,"Damjanovic, Jason",P E,D032K,9,0,0,0,0,0
2016,Spring,"Damjanovic, Jason",P E,D032K,18,0,0,0,0,0
2016,Spring,"Hankins, Megan",P E,D032K,17,0,0,0,0,1
2016,Spring,"Guevara, Dawnis",P E,D032L,22,1,0,0,1,0
2016,Spring,"Guevara, Dawnis",P E,D032L,2,0,0,0,0,0
2016,Spring,"Johnson, Mark",P E,D032M,45,2,1,0,0,6
2016,Spring,"Johnson, Mark",P E,D032M,0,1,0,0,0,0
2016,Spring,"Owiesny, Cheryl",P E,D032S,6,0,1,0,0,0
2016,Spring,"Owiesny, Cheryl",P E,D032S,16,1,1,0,0,0
2016,Spring,"Landefeld, Mark",P E,D033A,20,6,2,4,2,0
2016,Spring,"Ransome, Andrew",P E,D033I,14,1,1,1,1,3
2016,Spring,"Ransome, Andrew",P E,D033I,9,1,1,0,1,1
2016,Spring,"Ransome, Andrew",P E,D033K,15,4,2,0,0,3
2016,Spring,"Ransome, Andrew",P E,D033L,9,3,2,0,0,0
2016,Spring,"May, Christian",P E,D03AX,8,6,2,0,0,2
2016,Spring,"Von Matt, Danielle",P E,D045X,10,0,0,0,0,0
2016,Spring,"Von Matt, Danielle",P E,D045X,18,0,0,0,0,0
2016,Spring,"Mattis, Nicholas",P E,D046X,53,0,0,0,0,2
2016,Spring,"Mattis, Nicholas",P E,D046X,8,0,0,0,0,0
2016,Spring,"Kragalott, Arden",P E,D051,4,8,0,0,0,3
2016,Spring,"Mattis, Nicholas",P E,D053,25,3,1,1,1,3
2016,Spring,"Von Matt, Danielle",P E,D053,13,5,2,0,6,10
2016,Spring,"Lam, Nhon",P E,D054,24,5,0,0,3,3
2016,Spring,"Boulanger, Karen",P E,D054C,16,4,4,0,1,1
2016,Spring,"Lee-Wheat, Coleen",P E,D054H,5,0,0,0,0,1
2016,Spring,"Lee-Wheat, Coleen",P E,D054K,1,0,0,0,0,0
2016,Spring,"Lee-Wheat, Coleen",P E,D054L,2,0,0,0,0,0
2016,Spring,"Lee-Wheat, Coleen",P E,D054M,4,0,0,0,0,0
2016,Spring,"Beggs, Thomas",P E,D05AY,7,1,0,0,0,0
2016,Spring,"Evans, Nancy",P E,D06DX,11,1,1,0,2,1
2016,Spring,"Beggs, Thomas",P E,D06FX,5,1,0,0,0,0
2016,Spring,"Beggs, Thomas",P E,D06UX,8,0,0,0,0,0
2016,Spring,"Catuiza, Rachel",P E,D06UX,17,2,1,0,1,0
2016,Spring,"Catuiza, Rachel",P E,D06VX,10,0,0,0,0,3
2016,Spring,"Kragalott, Arden",P E,D070A,21,5,3,0,2,3
2016,Spring,"Hertler, David",P E,D070A,9,5,0,0,0,3
2016,Spring,"Von Matt, Danielle",P E,D070A,12,4,2,2,5,5
2016,Spring,"Kragalott, Arden",P E,D071,20,6,2,2,1,3
2016,Spring,"Hertler, David",P E,D071,11,3,0,0,0,3
2016,Spring,"Kragalott, Arden",P E,D071,1,0,1,0,0,0
2016,Spring,"Lee-Wheat, Coleen",P E,D071,2,0,0,1,0,0
2016,Spring,"Von Matt, Danielle",P E,D071,16,2,1,1,4,5
2016,Spring,"Guevara, Dawnis",P E,D072,16,6,6,0,4,9
2016,Spring,"Lee-Wheat, Coleen",P E,D077Y,1,0,0,0,1,0
2016,Spring,"Catuiza, Rachel",P E,D07AX,3,0,0,0,0,0
2016,Spring,"Beggs, Thomas",P E,D07CX,1,0,0,0,0,0
2016,Spring,"Beggs, Thomas",P E,D07DX,6,0,0,0,0,0
2016,Spring,"Damjanovic, Jason",P E,D088B,4,9,4,0,0,0
2016,Spring,"Hertler, David",P E,D11CX,5,2,0,0,0,0
2016,Spring,"Beggs, Thomas",P E,D26CX,6,0,0,0,0,1
2016,Spring,"Beggs, Thomas",P E,D26DX,3,0,0,0,0,0
2016,Spring,"Von Matt, Danielle",P E,D32JX,16,0,0,0,0,1
2016,Spring,"Von Matt, Danielle",P E,D32JX,2,0,0,0,0,0
2016,Spring,"Owiesny, Cheryl",P E,D33AX,16,1,0,1,4,1
2016,Spring,"Owiesny, Cheryl",P E,D33DX,6,1,0,0,0,0
2016,Spring,"Owiesny, Cheryl",P E,D33EX,2,1,0,0,0,0
2016,Spring,"Landefeld, Mark",P E,D38WX,6,0,0,0,0,0
2016,Spring,"Landefeld, Mark",P E,D38WX,6,0,0,0,0,1
2016,Spring,"Landefeld, Mark",P E,D38WX,3,0,0,0,1,0
2016,Spring,"Raich, Erick",P E,D47MX,25,0,0,0,0,0
2016,Spring,"Raich, Erick",P E,D47MX,5,0,0,0,0,0
2016,Spring,"Kravets, Megan",P E,D47WX,8,0,0,0,0,0
2016,Spring,"Kravets, Megan",P E,D47WX,4,0,0,0,0,0
2016,Spring,"Ward, Ronald",P E,D48MX,4,0,0,0,0,0
2016,Spring,"Ward, Ronald",P E,D48MX,1,0,0,0,0,0
2016,Spring,"Ward, Ronald",P E,D48WX,3,0,0,0,0,0
2016,Spring,"Ward, Ronald",P E,D48WX,4,0,0,0,0,0
2016,Spring,"Ellis, Terry",PARA,D064,1,0,0,0,0,0
2016,Spring,"Ellis, Terry",PARA,D064Z,1,1,0,0,0,0
2016,Spring,"Karkas, James",PARA,D067,11,15,4,1,2,3
2016,Spring,"Blanchette, Daniel",PARA,D086,18,5,4,1,0,4
2016,Spring,"Karkas, James",PARA,D088,9,14,3,1,1,3
2016,Spring,"Lindenbaum, Eugene",PARA,D092A,21,16,9,0,4,2
2016,Spring,"Blanchette, Daniel",PARA,D094,8,8,1,2,8,5
2016,Spring,"Lindenbaum, Eugene",PARA,D095,22,11,7,0,1,4
2016,Spring,"Jamil, Moneer",PARA,D096A,7,7,2,0,5,3
2016,Spring,"Hames, Joanne",PARA,D096C,33,7,0,0,0,2
2016,Spring,"Mills, Yvonne",PARA,D097B,19,3,0,0,3,7
2016,Spring,"Ellis, Terry",PARA,D098,13,12,1,0,2,4
2016,Spring,"Bennett, Mary",PEA,D001X,25,0,0,0,0,0
2016,Spring,"Beggs, Thomas",PEA,D001X,27,6,0,0,0,1
2016,Spring,"Perkins, Nathan",PEA,D001X,6,4,2,0,0,1
2016,Spring,"Perkins, Nathan",PEA,D001X,6,3,1,0,0,0
2016,Spring,"Bennett, Mary",PEA,D001X,16,0,1,0,0,0
2016,Spring,"Baker, Tracy",PEA,D001X,8,7,1,0,0,0
2016,Spring,"Dominguez, Michael",PEA,D001X,6,7,4,0,0,0
2016,Spring,"Bennett, Mary",PEA,D002X,21,2,0,0,0,0
2016,Spring,"Perkins, Nathan",PEA,D002X,9,8,1,0,0,0
2016,Spring,"Bennett, Mary",PEA,D002X,23,0,0,0,0,1
2016,Spring,"Baker, Tracy",PEA,D002X,9,6,2,0,1,0
2016,Spring,"Baker, Tracy",PEA,D002X,7,11,0,0,0,0
2016,Spring,"Perkins, Nathan",PEA,D002X,6,6,1,0,0,0
2016,Spring,"Bennett, Mary",PEA,D004X,16,0,0,0,0,0
2016,Spring,"Bennett, Mary",PEA,D004X,25,1,0,0,0,0
2016,Spring,"Beggs, Thomas",PEA,D005X,12,1,0,0,0,0
2016,Spring,"Beggs, Thomas",PEA,D005X,18,2,0,0,0,0
2016,Spring,"Beggs, Thomas",PEA,D005X,30,1,0,0,0,0
2016,Spring,"Beggs, Thomas",PEA,D005X,17,3,0,0,0,0
2016,Spring,"Beggs, Thomas",PEA,D006Y,22,3,0,0,0,0
2016,Spring,"Gilani, Dariush",PERS,D003,23,0,0,0,0,0
2016,Spring,"Ramirez, Antonio",PHIL,D001,10,19,6,4,6,7
2016,Spring,"Vician, Thomas",PHIL,D001,8,6,6,5,7,10
2016,Spring,"Le, Trung",PHIL,D001,11,6,12,4,9,2
2016,Spring,"Baiamonte, Nicholas",PHIL,D001,18,22,6,0,1,12
2016,Spring,"Hanson, Anthony",PHIL,D002,8,7,8,1,4,7
2016,Spring,"Hanson, Anthony",PHIL,D002,1,0,0,0,0,0
2016,Spring,"Le, Trung",PHIL,D002,2,11,7,1,9,5
2016,Spring,"Galindo, Javier",PHIL,D002,28,11,4,0,2,0
2016,Spring,"Baiamonte, Nicholas",PHIL,D003,18,25,6,0,0,2
2016,Spring,"Baiamonte, Nicholas",PHIL,D003,25,10,9,0,1,3
2016,Spring,"Hammerud, Richard",PHIL,D003,10,11,2,0,3,2
2016,Spring,"Klumpe, Paul",PHIL,D004,16,10,4,1,8,5
2016,Spring,"Ramirez, Antonio",PHIL,D004,5,15,8,5,9,10
2016,Spring,"Ramirez, Antonio",PHIL,D004,12,11,8,5,13,6
2016,Spring,"Bunce, Daniel",PHIL,D004,11,20,5,0,6,4
2016,Spring,"Hammerud, Richard",PHIL,D004,6,16,8,4,9,3
2016,Spring,"Ramirez, Antonio",PHIL,D007,11,11,5,3,11,6
2016,Spring,"Baiamonte, Nicholas",PHIL,D008,19,19,8,0,2,5
2016,Spring,"Baiamonte, Nicholas",PHIL,D008,42,13,3,1,0,5
2016,Spring,"Pierce, Diane",PHTG,D001,8,4,1,0,1,7
2016,Spring,"Pierce, Diane",PHTG,D001,19,3,1,0,3,0
2016,Spring,"Pierce, Diane",PHTG,D001,9,4,1,2,2,0
2016,Spring,"Pierce, Diane",PHTG,D002,4,1,0,0,2,0
2016,Spring,"Pierce, Diane",PHTG,D003,1,1,1,0,1,0
2016,Spring,"Bhattacharji, Sita",PHTG,D004,12,5,1,2,3,6
2016,Spring,"Pack, Tressa",PHTG,D004,9,4,0,0,2,4
2016,Spring,"Mattick, William",PHTG,D004,0,6,0,0,1,3
2016,Spring,"Mattick, William",PHTG,D005,2,6,1,0,0,1
2016,Spring,"Castano, Wilfred",PHTG,D007,17,7,3,5,3,1
2016,Spring,"Castano, Wilfred",PHTG,D007,24,11,5,2,4,1
2016,Spring,"Castano, Wilfred",PHTG,D007,13,12,5,2,3,1
2016,Spring,"Mattick, William",PHTG,D007,0,11,10,1,4,11
2016,Spring,"Pierce, Diane",PHTG,D054,10,2,1,0,0,3
2016,Spring,"Pack, Tressa",PHTG,D057A,9,5,0,0,1,0
2016,Spring,"Pack, Tressa",PHTG,D057B,2,2,0,0,1,0
2016,Spring,"Bhattacharji, Sita",PHTG,D060,7,7,5,4,7,3
2016,Spring,"Pierce, Diane",PHTG,D077,1,0,0,0,0,0
2016,Spring,"Luna, Eduardo",PHYS,D002A,10,1,1,1,4,8
2016,Spring,"Luna, Eduardo",PHYS,D002A,4,1,1,0,1,11
2016,Spring,"Newton, David",PHYS,D002B,5,6,8,1,2,2
2016,Spring,"Chin, Alan",PHYS,D002C,23,16,0,0,0,0
2016,Spring,"Marshburn, Thomas",PHYS,D004A,11,15,8,0,3,0
2016,Spring,"Marshburn, Thomas",PHYS,D004A,11,17,5,0,0,1
2016,Spring,"Jiao, Juming",PHYS,D004A,4,6,3,0,5,11
2016,Spring,"Jiao, Juming",PHYS,D004A,4,2,10,2,2,13
2016,Spring,"Sun, Yufeng",PHYS,D004A,11,15,10,1,1,3
2016,Spring,"Francis, Ronald",PHYS,D004B,3,5,10,0,1,4
2016,Spring,"Francis, Ronald",PHYS,D004B,1,5,11,2,3,4
2016,Spring,"Sheridan, Lana",PHYS,D004C,8,14,5,1,0,2
2016,Spring,"Dickson, Stephanie",PHYS,D004C,4,13,7,0,0,4
2016,Spring,"Dickson, Stephanie",PHYS,D004C,7,11,8,0,0,4
2016,Spring,"Sheridan, Lana",PHYS,D004C,2,8,9,3,1,1
2016,Spring,"Francis, Ronald",PHYS,D004D,3,7,9,2,1,5
2016,Spring,"Newton, David",PHYS,D010,2,10,20,0,2,0
2016,Spring,"Huet, Patrick",PHYS,D010,0,12,3,0,1,4
2016,Spring,"Luna, Eduardo",PHYS,D050,8,2,3,0,2,18
2016,Spring,"Newton, David",PHYS,D050,3,2,5,2,9,20
2016,Spring,"Luna, Eduardo",PHYS,D050,5,4,3,1,6,11
2016,Spring,"Qian, Rong",PHYS,D050,22,9,3,0,1,4
2016,Spring,"Francis, Ronald",PHYS,D077X,0,0,0,0,0,0
2016,Spring,"Gordon, Susan",POLI,D001,12,3,3,0,2,4
2016,Spring,"Gordon, Susan",POLI,D001,23,10,3,0,4,4
2016,Spring,"Druehl, Gregory",POLI,D001,36,22,26,2,5,5
2016,Spring,"Druehl, Gregory",POLI,D001,1,1,1,0,0,0
2016,Spring,"Yuen, Nicholas",POLI,D001,36,15,12,1,9,14
2016,Spring,"Nguyen, James",POLI,D001,41,37,5,3,6,9
2016,Spring,"Tarikh, Ishmael",POLI,D001,3,8,8,4,12,8
2016,Spring,"Dorabji, Elena",POLI,D001,3,14,9,2,11,2
2016,Spring,"Tully, David",POLI,D001,16,13,3,0,3,2
2016,Spring,"Schendan, Albert",POLI,D001,9,12,6,4,13,5
2016,Spring,"Gordon, Susan",POLI,D001,1,0,0,0,0,0
2016,Spring,"Nguyen, James",POLI,D001,13,10,7,4,5,10
2016,Spring,"Caserta, Dominic",POLI,D001,39,2,1,0,2,6
2016,Spring,"Yuen, Nicholas",POLI,D001,12,6,2,0,1,9
2016,Spring,"Heffner, Scott",POLI,D001,9,7,4,10,0,13
2016,Spring,"Yuen, Nicholas",POLI,D001,10,3,6,0,2,8
2016,Spring,"Schendan, Albert",POLI,D002,16,4,4,8,9,2
2016,Spring,"Nguyen, James",POLI,D003,34,14,9,1,1,1
2016,Spring,"Stockwell, Robert",POLI,D064,2,0,0,0,0,1
2016,Spring,"Stockwell, Robert",POLI,D064X,2,0,0,0,0,0
2016,Spring,"Stockwell, Robert",POLI,D064Y,1,0,0,0,0,0
2016,Spring,"Stockwell, Robert",POLI,D064Z,2,0,0,0,0,0
2016,Spring,"Healy, Mark",PSYC,D001,23,9,8,2,7,1
2016,Spring,"Healy, Mark",PSYC,D001,49,17,12,6,9,6
2016,Spring,"Ramskov, Charles",PSYC,D001,4,10,24,17,21,21
2016,Spring,"Hassett, Shannon",PSYC,D001,44,50,23,6,8,24
2016,Spring,"Thomas, Susan",PSYC,D001,20,14,12,10,7,30
2016,Spring,"Rose, Murielle",PSYC,D001,16,12,4,1,0,7
2016,Spring,"Ward Eichel, Maureen",PSYC,D001,22,19,8,2,5,1
2016,Spring,"Clifford Jr, James",PSYC,D001,13,6,8,4,10,8
2016,Spring,"Schulte, Robin",PSYC,D001,11,19,12,1,3,4
2016,Spring,"Diep, Hy",PSYC,D001,8,9,9,3,3,9
2016,Spring,"Ramskov, Charles",PSYC,D001,20,9,9,1,4,5
2016,Spring,"Healy, Mark",PSYC,D001,35,7,4,0,3,3
2016,Spring,"Ramskov, Charles",PSYC,D003,12,12,13,1,1,9
2016,Spring,"Hassett, Shannon",PSYC,D004,17,13,9,3,7,2
2016,Spring,"Ward Eichel, Maureen",PSYC,D004,16,7,10,1,3,10
2016,Spring,"Hurkmans, Linda",PSYC,D004,33,1,3,2,2,6
2016,Spring,"Cohen, Harvey",PSYC,D005,23,15,10,0,0,5
2016,Spring,"Cohen, Harvey",PSYC,D005,1,0,0,0,0,0
2016,Spring,"Bunce, Daniel",PSYC,D006,11,16,4,0,9,3
2016,Spring,"Firpo, Catherine",PSYC,D008,12,10,4,10,1,2
2016,Spring,"Avera, Joshua",PSYC,D008,11,12,12,3,6,7
2016,Spring,"Avera, Joshua",PSYC,D008,7,6,10,4,8,3
2016,Spring,"Johnson, Elise",PSYC,D009,21,11,1,1,0,3
2016,Spring,"Ebesugawa, Martina",PSYC,D010G,5,0,0,0,0,1
2016,Spring,"Zarghami, Fatemeh",PSYC,D010G,1,3,1,0,0,4
2016,Spring,"Wilkie, Zana",PSYC,D010G,4,2,0,0,2,0
2016,Spring,"Sun, Li",PSYC,D010G,1,4,6,0,0,1
2016,Spring,"Leal, Ana",PSYC,D010G,8,2,1,0,0,1
2016,Spring,"Buchanan, Angela",PSYC,D010H,0,0,0,0,0,0
2016,Spring,"Buchanan, Angela",PSYC,D010H,2,1,1,0,1,1
2016,Spring,"Sun, Li",PSYC,D010H,0,0,1,0,1,1
2016,Spring,"Qian, Ping",PSYC,D010H,2,1,0,0,1,0
2016,Spring,"Leal, Ana",PSYC,D010H,11,1,0,0,1,0
2016,Spring,"Cohen, Harvey",PSYC,D012,14,9,9,0,2,2
2016,Spring,"Clifford Jr, James",PSYC,D014,11,12,8,2,10,9
2016,Spring,"Avera, Joshua",PSYC,D014,14,15,12,7,3,4
2016,Spring,"Schulte, Robin",PSYC,D014,16,7,3,0,4,7
2016,Spring,"Tamas, Melissa",PSYC,D014,25,9,5,1,6,5
2016,Spring,"Healy, Mark",PSYC,D015,19,10,3,0,1,2
2016,Spring,"Rose, Murielle",PSYC,D015,9,11,0,0,0,2
2016,Spring,"Sterling, Cassidy",PSYC,D024,26,22,32,5,6,10
2016,Spring,"Sterling, Cassidy",PSYC,D024,1,0,0,0,0,0
2016,Spring,"Healy, Mark",PSYC,D064,5,0,0,0,0,1
2016,Spring,"Healy, Mark",PSYC,D064X,3,0,0,0,0,0
2016,Spring,"Healy, Mark",PSYC,D064Z,1,0,0,0,0,0
2016,Spring,"Huynh, Nga",READ,D070,20,4,1,0,0,0
2016,Spring,"Chang, Linda",READ,D200,0,0,0,0,0,2
2016,Spring,"Benavides, Marta",READ,D200,0,0,0,0,0,1
2016,Spring,"Levy, Melanie",READ,D211,0,0,0,0,0,3
2016,Spring,"Agius, Kristin",READ,D211,0,0,0,0,0,0
2016,Spring,"Gordon, Lauren",READ,D211,0,0,0,0,0,0
2016,Spring,"Skager, Kristin",READ,D211,0,0,0,0,0,3
2016,Spring,"Yoes, Susan",READ,D211,0,0,0,0,0,4
2016,Spring,"Yoes, Susan",READ,D211,0,0,0,0,0,7
2016,Spring,"Malavade, Kiran",READ,D211,0,0,0,0,0,2
2016,Spring,"Yoes, Susan",READ,D211,0,0,0,0,0,3
2016,Spring,"Argyriou, Anne",READ,D211,0,0,0,0,0,5
2016,Spring,"Argyriou, Anne",READ,D211,0,0,0,0,0,2
2016,Spring,"Vazquez, Elaine",READ,D211,0,0,0,0,0,1
2016,Spring,"Gordon, Lauren",READ,D211,0,0,0,0,0,1
2016,Spring,"Kim, Yume",READ,D211,0,0,0,0,0,0
2016,Spring,"Wronsky, Marian",READ,D211,0,0,0,0,0,6
2016,Spring,"Huynh, Nga",READ,D211,0,0,0,0,0,4
2016,Spring,"Malavade, Kiran",READ,D211,0,0,0,0,0,3
2016,Spring,"Skager, Kristin",READ,D211,0,0,0,0,0,2
2016,Spring,"Vasquez, Lisa",READ,D211,0,0,0,0,0,0
2016,Spring,"Marciel, Alice",READ,D211,0,0,0,0,0,2
2016,Spring,"Shimizu, Ward",READ,D211,0,0,0,0,0,2
2016,Spring,"Chang, Linda",READ,D211,0,0,0,0,0,3
2016,Spring,"Huynh, Nga",READ,D211,0,0,0,0,0,6
2016,Spring,"Agius, Kristin",READ,D211,0,0,0,0,0,4
2016,Spring,"Shimizu, Ward",READ,D211,0,0,0,0,0,2
2016,Spring,"Benavides, Marta",READ,D211,0,0,0,0,0,1
2016,Spring,"Vasquez, Lisa",READ,D211,0,0,0,0,0,0
2016,Spring,"Marciel, Alice",READ,D211,0,0,0,0,0,6
2016,Spring,"Park, Mia",REST,D050,5,16,3,1,11,5
2016,Spring,"Morris, Russell",REST,D051,6,8,6,2,0,0
2016,Spring,"Kiamanesh, Sam",REST,D052A,7,8,2,1,0,2
2016,Spring,"Chiriaeva, Larissa",RUSS,D003,27,1,0,0,1,0
2016,Spring,"Rawson, David",SIGN,D001,19,15,2,3,0,2
2016,Spring,"Cheung, Michael",SIGN,D001,13,2,0,0,17,12
2016,Spring,"Cheung, Michael",SIGN,D002,9,4,2,2,6,3
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,3
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,2
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,0
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,1
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,1
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,0
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,2
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,1
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,0
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,0
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,1
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,0
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,2
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,1
2016,Spring,"Alves de Lima, Diana",SKIL,D232,0,0,0,0,0,4
2016,Spring,"Alves de Lima, Diana",SKIL,D233,0,0,0,0,0,5
2016,Spring,"Nguyen, Madison",SOC,D001,7,11,9,4,10,5
2016,Spring,"Jeung, Jensen",SOC,D001,13,10,10,1,6,7
2016,Spring,"Mount, Elizabeth",SOC,D001,7,6,2,0,11,6
2016,Spring,"Birago, Kamau",SOC,D001,1,11,22,3,4,3
2016,Spring,"Pasion, Mark",SOC,D001,26,11,8,0,2,2
2016,Spring,"Dehaan, Jason",SOC,D001,16,16,3,1,12,6
2016,Spring,"Fabian, Rika",SOC,D001,23,5,10,2,3,3
2016,Spring,"Dehaan, Tracy",SOC,D001,7,9,6,7,10,8
2016,Spring,"Tapia, Maristella",SOC,D001,34,7,4,1,3,1
2016,Spring,"Pasion, Mark",SOC,D001,54,3,2,0,0,0
2016,Spring,"Lee, Ethan",SOC,D004,10,5,3,0,1,0
2016,Spring,"Cole, Constance",SOC,D004,4,3,4,6,1,6
2016,Spring,"Choi, Soo",SOC,D004,4,6,2,0,0,2
2016,Spring,"Kensler, Meghan",SOC,D004,8,4,0,2,4,2
2016,Spring,"Healy, Mark",SOC,D015,11,5,2,1,0,2
2016,Spring,"Rose, Murielle",SOC,D015,4,3,4,0,0,2
2016,Spring,"Birago, Kamau",SOC,D020,2,11,5,2,6,2
2016,Spring,"Mount, Elizabeth",SOC,D020,4,2,0,2,2,5
2016,Spring,"Tapia, Maristella",SOC,D020,8,8,7,1,2,5
2016,Spring,"Tapia, Maristella",SOC,D020,9,8,4,2,3,2
2016,Spring,"Nava, Steve",SOC,D028,11,12,2,0,0,0
2016,Spring,"Nava, Steve",SOC,D035,33,9,4,1,1,0
2016,Spring,"Fabian, Rika",SOC,D035,17,8,6,1,4,7
2016,Spring,"Peretti, Bryan",SOC,D050,5,5,2,5,0,0
2016,Spring,"Gomes, Rodney",SOC,D051,6,5,1,0,0,0
2016,Spring,"Tapia, Maristella",SOC,D097A,10,3,13,0,0,2
2016,Spring,"Tapia, Maristella",SOC,D097A,10,2,15,0,0,1
2016,Spring,"Pierce, Lorna",SOSC,D077Z,1,0,0,0,0,0
2016,Spring,"Stockwell, Robert",SOSC,D080W,0,0,0,0,1,1
2016,Spring,"Stockwell, Robert",SOSC,D080X,1,0,0,0,0,0
2016,Spring,"Stockwell, Robert",SOSC,D080Y,1,0,0,0,0,0
2016,Spring,"Stockwell, Robert",SOSC,D080Z,2,0,0,0,0,2
2016,Spring,"Yuen, Nicholas",SOSC,D080Z,6,0,0,0,0,0
2016,Spring,"Stockwell, Robert",SOSC,D082W,1,0,0,0,0,0
2016,Spring,"Stockwell, Robert",SOSC,D082X,3,1,0,0,0,0
2016,Spring,"Stockwell, Robert",SOSC,D082Y,1,0,0,0,0,0
2016,Spring,"Stockwell, Robert",SOSC,D082Z,1,0,0,0,0,0
2016,Spring,"Yuen, Nicholas",SOSC,D082Z,8,0,0,0,0,0
2016,Spring,"Stockwell, Robert",SOSC,D083X,0,0,0,0,1,0
2016,Spring,"Stockwell, Robert",SOSC,D083Y,0,0,0,0,0,1
2016,Spring,"Stockwell, Robert",SOSC,D083Z,0,0,0,0,0,0
2016,Spring,"Lizardi-Folley, Carmen",SPAN,D001,11,6,4,0,3,7
2016,Spring,"Lizardi-Folley, Carmen",SPAN,D001,8,6,4,2,2,10
2016,Spring,"Valencia-Bostic, D",SPAN,D001,9,8,7,1,4,2
2016,Spring,"Vinall, Kimberly",SPAN,D001,5,11,4,3,1,6
2016,Spring,"Vinall, Kimberly",SPAN,D001,10,4,7,1,1,3
2016,Spring,"Ramos, Carmen",SPAN,D001,3,7,7,2,6,6
2016,Spring,"Valencia-Bostic, D",SPAN,D001,6,4,5,2,5,8
2016,Spring,"Ortiz Parra, Lucila",SPAN,D002,18,2,2,0,0,0
2016,Spring,"Abrica-Carrasco, Ruben",SPAN,D002,12,9,3,0,0,3
2016,Spring,"Vinall, Kimberly",SPAN,D002,5,5,4,1,2,1
2016,Spring,"Lizardi-Folley, Carmen",SPAN,D003,17,3,2,2,2,1
2016,Spring,"Abrica-Carrasco, Ruben",SPAN,D003,21,4,0,0,0,4
2016,Spring,"Sakakihara, Joel",SPCH,D001,7,11,9,4,1,1
2016,Spring,"Hong, Russell",SPCH,D001,21,4,0,0,0,1
2016,Spring,"Hamilton, David",SPCH,D001,23,8,0,1,0,2
2016,Spring,"Ward, Kendall",SPCH,D001,14,8,3,1,1,1
2016,Spring,"Sakakihara, Joel",SPCH,D001,6,13,10,2,0,4
2016,Spring,"Ward, Kendall",SPCH,D001,5,14,8,1,0,0
2016,Spring,"Hong, Russell",SPCH,D001,14,8,3,0,1,2
2016,Spring,"Kaur, Shagundeep",SPCH,D001,13,5,4,1,0,8
2016,Spring,"Zamora, Levy",SPCH,D001,8,2,7,1,9,3
2016,Spring,"Kaur, Shagundeep",SPCH,D001,18,8,0,0,4,1
2016,Spring,"Lee, Peter",SPCH,D001,9,12,3,0,4,5
2016,Spring,"Kramer, Alexander",SPCH,D001,13,13,2,1,1,1
2016,Spring,"Lee, Peter",SPCH,D001,13,10,0,0,1,4
2016,Spring,"Ahern, James",SPCH,D001,1,9,6,1,0,10
2016,Spring,"Zamora, Levy",SPCH,D001,7,5,0,1,8,7
2016,Spring,"Kaur, Shagundeep",SPCH,D001,16,6,0,0,1,7
2016,Spring,"Kramer, Alexander",SPCH,D001,9,6,5,2,5,0
2016,Spring,"Kramer, Alexander",SPCH,D001,8,10,9,0,2,1
2016,Spring,"Ward, Kendall",SPCH,D001,9,8,6,2,2,2
2016,Spring,"Ahern, James",SPCH,D001,1,10,4,3,3,4
2016,Spring,"Cnudde, Roxanne",SPCH,D001,13,6,8,0,1,1
2016,Spring,"Isacson, Karl",SPCH,D001,13,10,1,0,1,2
